Kind,Name,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic_x,CCViolDensityCode,CCViolDensityLine,CountCCViol,CountCCViolType,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFileCode,CountDeclFileHeader,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodConst,CountDeclMethodDefault,CountDeclMethodFriend,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,MaxCyclomatic_x,MaxInheritanceTree,MaxNesting_x,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic_x,Version,CommitId,BaseFileName,AvgCyclomatic_y,SumCyclomatic_y,MaxCyclomatic_y,AvgLineCode,SumLineCode,MaxLineCode,MaxNesting_y,SumDeclMethod,Bogue
File,JobTrackerState.java,5.0,0.0,3.0,1.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,3.0,4.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,45.0,7.0,25.0,11.0,9.0,13.0,0.0,0.0,0.0,11.0,15.0,9.0,0.0,6.0,0.0,3.0,0.0,1.0,0.0,0.0,"0,52",5.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,JobTrackerState,1.6666666666666667,5.0,3.0,4.5,18.0,10.0,1.0,0.0,1
File,JobTrackerURLResolver.java,11.0,2.0,9.0,1.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,55.0,8.0,25.0,18.0,10.0,23.0,0.0,0.0,0.0,14.0,18.0,15.0,0.0,9.0,0.0,2.0,0.0,1.0,0.0,0.0,"0,92",3.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,JobTrackerURLResolver,1.5,3.0,2.0,8.5,17.0,15.0,1.0,0.0,0
File,JoinCond.java,4.0,0.0,3.0,1.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,11.0,11.0,4.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,85.0,13.0,42.0,17.0,13.0,30.0,0.0,0.0,0.0,18.0,30.0,17.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,"0,71",11.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,JoinCond,1.0,11.0,1.0,3.1818181818181817,35.0,5.0,0.0,0.0,0
File,JoinCondDesc.java,9.0,0.0,8.0,1.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,13.0,0.0,0.0,0.0,13.0,13.0,4.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,160.0,21.0,111.0,26.0,70.0,28.0,0.0,0.0,0.0,58.0,76.0,24.0,0.0,53.0,0.0,7.0,0.0,1.0,0.0,0.0,"0,25",27.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,JoinCondDesc,2.0769230769230766,27.0,7.0,7.769230769230768,101.0,31.0,1.0,0.0,0
File,JoinCondTypeCheckProcFactory.java,17.0,2.0,14.0,2.0,4.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,13.0,0.0,0.0,0.0,13.0,6.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,6.0,3.0,4.0,0.0,316.0,45.0,212.0,91.0,105.0,59.0,0.0,0.0,0.0,102.0,155.0,80.0,0.0,88.0,0.0,8.0,0.0,5.0,0.0,0.0,"0,28",46.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,JoinCondTypeCheckProcFactory,1.0,3.0,1.0,36.2,181.0,114.0,5.0,10.0,1
File,JoinDesc.java,7.0,0.0,6.0,1.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,65.0,0.0,0.0,0.0,65.0,65.0,27.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,1.0,1.0,63.0,0.0,634.0,94.0,438.0,145.0,222.0,103.0,0.0,0.0,0.0,235.0,341.0,143.0,0.0,212.0,0.0,9.0,0.0,4.0,0.0,0.0,"0,24",105.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,JoinDesc,1.6153846153846154,105.0,9.0,5.984615384615385,389.0,45.0,4.0,0.0,0
File,JoinOperator.java,15.0,1.0,11.0,3.0,3.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,14.0,0.0,0.0,0.0,12.0,14.0,3.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,2.0,2.0,10.0,0.0,286.0,28.0,187.0,65.0,102.0,71.0,0.0,0.0,0.0,93.0,133.0,55.0,0.0,92.0,0.0,10.0,0.0,6.0,0.0,0.0,"0,38",37.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,JoinOperator,3.083333333333333,37.0,10.0,12.538461538461537,163.0,42.0,6.0,2.0,1
File,JoinReorder.java,28.0,3.0,15.0,9.0,4.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,187.0,25.0,92.0,36.0,50.0,70.0,0.0,0.0,0.0,45.0,70.0,36.0,0.0,44.0,0.0,9.0,0.0,3.0,0.0,0.0,"0,76",20.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,JoinReorder,4.0,20.0,9.0,15.4,77.0,26.0,3.0,0.0,0
File,JoinType.java,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,27.0,2.0,4.0,4.0,0.0,21.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"5,25",0.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,JoinType,2.100071086318331,0.0,5.487566813850802,12.96324995593731,0.0,45.15247570569181,1.6237852845904674,0.0,0
File,JoinTypeCheckCtx.java,6.0,0.0,5.0,1.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,73.0,8.0,25.0,14.0,7.0,40.0,0.0,0.0,0.0,14.0,18.0,13.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,"1,60",3.0,release-2.0.0,ecccdda845a0a45de24463669847ddf37ad3c220,JoinTypeCheckCtx,1.0,3.0,1.0,4.666666666666667,14.0,8.0,0.0,0.0,0
