Kind,Name,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic_x,CCViolDensityCode,CCViolDensityLine,CountCCViol,CountCCViolType,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFileCode,CountDeclFileHeader,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodConst,CountDeclMethodDefault,CountDeclMethodFriend,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountLineInactive,CountLinePreprocessor,CountOutput,CountSemicolon,CountStmt,CountStmtDecl,CountStmtEmpty,CountStmtExe,Cyclomatic,MaxCyclomatic_x,MaxInheritanceTree,MaxNesting_x,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic_x,Version,CommitId,BaseFileName,AvgCyclomatic_y,SumCyclomatic_y,MaxCyclomatic_y,AvgLineCode,SumLineCode,MaxLineCode,MaxNesting_y,SumDeclMethod,Bogue
File,AccumuloQTestUtil.java,7.0,1.0,7.0,0.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,44.0,5.0,19.0,9.0,7.0,20.0,0.0,0.0,0.0,9.0,13.0,7.0,0.0,6.0,0.0,2.0,0.0,1.0,0.0,0.0,"1,05",3.0,rel/storage-release-2.6.0,c055e8444d45e2c421958a626ba49990fc348da6,AccumuloQTestUtil,1.5,3.0,2.0,6.5,13.0,7.0,1.0,0.0,0
File,AccumuloRangeGenerator.java,21.0,2.0,16.0,4.0,4.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,14.0,0.0,0.0,0.0,14.0,14.0,4.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,2.0,8.0,4.0,0.0,383.0,45.0,272.0,88.0,159.0,76.0,0.0,0.0,0.0,135.0,203.0,86.0,0.0,131.0,0.0,13.0,0.0,6.0,0.0,0.0,"0,28",62.0,rel/storage-release-2.6.0,c055e8444d45e2c421958a626ba49990fc348da6,AccumuloRangeGenerator,4.428571428571429,62.0,13.0,16.285714285714285,228.0,48.0,6.0,0.0,0
File,AccumuloRowIdFactory.java,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,67.0,8.0,19.0,18.0,0.0,40.0,0.0,0.0,0.0,15.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"2,11",0.0,rel/storage-release-2.6.0,c055e8444d45e2c421958a626ba49990fc348da6,AccumuloRowIdFactory,0.0,0.0,0.0,1.4,7.0,2.0,0.0,0.0,0
File,AccumuloRowSerializer.java,28.0,3.0,19.0,6.0,4.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,11.0,0.0,0.0,0.0,11.0,11.0,6.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,381.0,45.0,247.0,92.0,152.0,89.0,0.0,0.0,0.0,141.0,180.0,85.0,0.0,120.0,0.0,15.0,0.0,4.0,0.0,0.0,"0,36",39.0,rel/storage-release-2.6.0,c055e8444d45e2c421958a626ba49990fc348da6,AccumuloRowSerializer,3.5454545454545454,39.0,15.0,18.90909090909091,208.0,73.0,4.0,0.0,0
File,AccumuloSerDe.java,8.0,1.0,7.0,0.0,1.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,11.0,0.0,0.0,0.0,11.0,11.0,4.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,157.0,26.0,108.0,53.0,48.0,23.0,0.0,0.0,0.0,58.0,75.0,49.0,0.0,35.0,0.0,3.0,0.0,2.0,0.0,0.0,"0,21",16.0,rel/storage-release-2.6.0,c055e8444d45e2c421958a626ba49990fc348da6,AccumuloSerDe,1.4545454545454546,16.0,3.0,7.090909090909091,78.0,21.0,2.0,0.0,0
File,AccumuloSerDeParameters.java,9.0,1.0,6.0,1.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,16.0,24.0,0.0,0.0,0.0,24.0,22.0,6.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,3.0,21.0,0.0,311.0,60.0,198.0,92.0,101.0,53.0,0.0,0.0,0.0,113.0,153.0,89.0,0.0,84.0,0.0,4.0,0.0,2.0,0.0,0.0,"0,27",39.0,rel/storage-release-2.6.0,c055e8444d45e2c421958a626ba49990fc348da6,AccumuloSerDeParameters,1.625,39.0,4.0,6.291666666666668,151.0,23.0,2.0,0.0,0
File,AccumuloStorageHandler.java,16.0,2.0,12.0,1.0,3.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,25.0,0.0,0.0,0.0,25.0,25.0,4.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,1.0,6.0,18.0,0.0,496.0,78.0,361.0,140.0,201.0,57.0,0.0,0.0,0.0,173.0,242.0,119.0,0.0,165.0,0.0,11.0,0.0,4.0,0.0,0.0,"0,16",71.0,rel/storage-release-2.6.0,c055e8444d45e2c421958a626ba49990fc348da6,AccumuloStorageHandler,2.84,71.0,11.0,12.4,310.0,48.0,4.0,0.0,0
File,AccumuloTestSetup.java,17.0,2.0,14.0,1.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,5.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,140.0,20.0,96.0,48.0,55.0,24.0,0.0,0.0,0.0,70.0,83.0,48.0,0.0,41.0,0.0,3.0,0.0,2.0,0.0,0.0,"0,25",11.0,rel/storage-release-2.6.0,c055e8444d45e2c421958a626ba49990fc348da6,AccumuloTestSetup,2.2,11.0,3.0,14.2,71.0,40.0,2.0,0.0,0
File,AcidCompactionHistoryService.java,8.0,0.0,8.0,0.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,4.0,4.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,71.0,8.0,43.0,21.0,18.0,20.0,0.0,0.0,0.0,21.0,28.0,17.0,0.0,13.0,0.0,3.0,0.0,2.0,0.0,0.0,"0,47",6.0,rel/storage-release-2.6.0,c055e8444d45e2c421958a626ba49990fc348da6,AcidCompactionHistoryService,1.5,6.0,3.0,7.75,31.0,17.0,2.0,0.0,0
File,AcidEventListener.java,10.0,1.0,8.0,1.0,2.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,5.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,95.0,14.0,55.0,26.0,23.0,26.0,0.0,0.0,0.0,30.0,40.0,22.0,0.0,19.0,0.0,3.0,0.0,1.0,0.0,0.0,"0,47",9.0,rel/storage-release-2.6.0,c055e8444d45e2c421958a626ba49990fc348da6,AcidEventListener,1.8,9.0,3.0,8.0,40.0,16.0,1.0,0.0,0
