Bug_ID,File_Path
HIVE-28006,ql/src/test/org/apache/hadoop/hive/ql/metadata/TestMaterializedViewsCache.java
HIVE-28006,ql/src/test/org/apache/hadoop/hive/ql/optimizer/calcite/rules/views/TestHiveAugmentSnapshotMaterializationRule.java
HIVE-28006,ql/src/test/org/apache/hadoop/hive/ql/optimizer/calcite/rules/views/TestHivePushdownSnapshotFilterRule.java
HIVE-28006,ql/src/test/org/apache/hadoop/hive/ql/optimizer/calcite/rules/views/TestMaterializedViewIncrementalRewritingRelVisitor.java
HIVE-28006,ql/src/test/org/apache/hadoop/hive/ql/optimizer/calcite/rules/views/TestRuleBase.java
HIVE-27960,ql/src/java/org/apache/hadoop/hive/ql/exec/Registry.java
HIVE-27801,ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/rules/HiveRelDecorrelator.java
HIVE-27675,common/src/java/org/apache/hadoop/hive/conf/HiveConf.java
HIVE-27675,hcatalog/webhcat/svr/src/main/java/org/apache/hive/hcatalog/templeton/tool/ZooKeeperStorage.java
HIVE-27675,itests/hive-unit/src/test/java/org/apache/hadoop/hive/metastore/security/ZooKeeperTokenStoreTestBase.java
HIVE-27675,itests/hive-unit/src/test/java/org/apache/hive/jdbc/TestRestrictedList.java
HIVE-27675,itests/hive-unit/src/test/java/org/apache/hive/service/server/InformationSchemaWithPrivilegeTestBase.java
HIVE-27675,jdbc/src/java/org/apache/hive/jdbc/HiveConnection.java
HIVE-27675,jdbc/src/java/org/apache/hive/jdbc/Utils.java
HIVE-27675,jdbc/src/java/org/apache/hive/jdbc/ZooKeeperHiveClientHelper.java
HIVE-27675,llap-client/src/java/org/apache/hadoop/hive/registry/impl/ZkRegistryBase.java
HIVE-27675,standalone-metastore/metastore-common/src/main/java/org/apache/hadoop/hive/common/SSLZookeeperFactory.java
HIVE-27675,standalone-metastore/metastore-common/src/main/java/org/apache/hadoop/hive/common/ZooKeeperHiveHelper.java
HIVE-27675,standalone-metastore/metastore-common/src/main/java/org/apache/hadoop/hive/metastore/conf/MetastoreConf.java
HIVE-27675,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/security/MetastoreDelegationTokenManager.java
HIVE-27675,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/security/ZooKeeperTokenStore.java
HIVE-27658,ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/reloperators/HiveDateAddSqlOperator.java
